,churn,accountlength,internationalplan,voicemailplan,numbervmailmessages,totaldayminutes,totaldaycalls,totalevecalls,totalevecharge,totalnightminutes,totalnightcalls,totalintlcalls,totalintlcharge,numbercustomerservicecalls
147,No,0.3796296296296296,0,1,0.0,0.7902163687676388,0.3879310344827586,0.7179487179487181,0.5470657739267428,0.23658780406531155,0.5384615384615385,0.30000000000000004,0.5886363636363637,0.2
148,No,0.5555555555555555,1,1,0.0,0.5079962370649107,0.6810344827586208,0.4786324786324787,0.5537613233556518,0.3715428190603132,0.5213675213675214,0.4,0.3931818181818182,0.2
149,No,0.6666666666666666,1,0,0.8958333333333333,0.7469426152398871,0.4741379310344827,0.45299145299145305,0.36549822764868056,0.7890703098967011,0.37606837606837606,0.30000000000000004,0.5522727272727274,0.4
150,No,0.5185185185185185,1,1,0.0,0.5465663217309502,0.49137931034482757,0.7094017094017095,0.564001575423395,0.4071976007997335,0.2136752136752137,0.5000000000000001,0.5204545454545455,0.2
151,No,0.537037037037037,1,1,0.0,0.26121041078708057,0.6637931034482758,0.6025641025641026,0.5147695943284758,0.8293902032655782,0.5384615384615385,0.6000000000000001,0.49090909090909096,0.2
152,No,0.2962962962962963,1,1,0.0,0.5280652242082158,0.6379310344827587,0.641025641025641,0.3505317053958251,0.5904698433855382,0.37606837606837606,0.5000000000000001,0.3318181818181818,0.2
153,No,0.2546296296296296,1,1,0.0,0.647538413295704,0.603448275862069,0.6495726495726497,0.6545884206380465,0.3012329223592136,0.8547008547008548,1.0,0.2931818181818182,0.2
154,No,0.43981481481481477,1,1,0.0,0.7554092191909689,0.6293103448275863,0.03418803418803418,0.31153997636864905,0.7310896367877375,0.3846153846153846,0.30000000000000004,0.5772727272727274,0.1
155,No,0.6944444444444444,1,1,0.0,0.4992160551897146,0.6379310344827587,0.8205128205128205,0.8007089405277668,0.7190936354548483,0.5042735042735043,0.30000000000000004,0.4727272727272728,0.0
156,Yes,0.3796296296296296,1,1,0.0,0.9968642207588586,0.6724137931034484,0.6324786324786326,0.584088223710122,0.34588470509830055,0.6153846153846154,0.6000000000000001,0.8409090909090909,0.0
157,No,0.6388888888888888,1,0,0.47916666666666663,0.4330511132016306,0.75,0.46153846153846156,0.6498621504529343,0.6967677440853048,0.5982905982905984,0.1,0.7113636363636365,0.0
158,No,0.023148148148148147,1,1,0.0,0.5145813734713076,0.646551724137931,0.2564102564102564,0.6821583300512013,0.42819060313228924,0.3162393162393162,0.1,0.4954545454545455,0.2
159,No,0.5277777777777777,1,0,0.5,0.3844465349639385,0.7068965517241379,0.7435897435897436,0.43678613627412366,0.38220593135621467,0.6153846153846154,0.30000000000000004,0.4590909090909091,0.2
160,No,0.3981481481481481,1,1,0.0,0.3662590153653183,0.4741379310344827,0.5641025641025641,0.39936983064198506,0.2912362545818061,0.5042735042735043,0.4,0.3068181818181819,0.0
161,No,0.6481481481481481,1,1,0.0,0.6196299780495453,0.5862068965517242,0.5897435897435898,0.6313509255612446,0.6777740753082306,0.5213675213675214,0.5000000000000001,0.6068181818181819,0.0
162,No,0.6481481481481481,1,0,0.75,0.5268109125117593,0.44827586206896547,0.6324786324786326,0.6309570697124852,0.5978007330889703,0.5384615384615385,0.4,0.515909090909091,0.6000000000000001
163,No,0.2824074074074074,1,1,0.0,0.24898087174662903,0.5258620689655171,0.6837606837606838,0.2760929499803072,0.6214595134955014,0.3418803418803419,0.0,0.6181818181818183,0.2
164,No,0.6712962962962963,1,1,0.0,0.585763562245218,0.9396551724137931,0.4017094017094017,0.32020480504135496,0.3902032655781406,0.41880341880341887,0.20000000000000004,0.24545454545454545,0.2
165,No,0.4212962962962963,1,0,0.6875,0.7011602383192224,0.4310344827586207,0.4273504273504274,0.538400945254037,0.5951349550149949,0.5299145299145299,0.1,0.6136363636363638,0.4
166,No,0.8518518518518517,1,0,0.6458333333333333,0.5340232047663845,0.7241379310344829,0.7777777777777779,0.3694367861362742,0.7154281906031323,0.7179487179487181,0.20000000000000004,0.3318181818181818,0.2
167,No,0.6805555555555555,1,1,0.0,0.5722797115083099,0.5172413793103448,0.7350427350427351,0.6368649074438756,0.7037654115294902,0.41025641025641024,0.20000000000000004,0.5386363636363637,0.2
168,No,0.4305555555555555,1,0,0.7916666666666666,0.4722483537158984,0.7068965517241379,0.6324786324786326,0.46987002756990937,0.1859380206597801,0.264957264957265,0.30000000000000004,0.6568181818181819,0.2
169,No,0.14351851851851852,1,1,0.0,0.662903731577297,0.3879310344827586,0.41025641025641024,0.45017723513194163,0.3462179273575475,0.09401709401709402,0.1,0.25681818181818183,0.0
170,No,0.3101851851851851,1,1,0.0,0.6823455628723738,0.5431034482758621,0.5384615384615385,0.5710909807010633,0.1576141286237921,0.3162393162393162,0.1,0.6795454545454547,0.2
171,No,0.29166666666666663,1,0,0.5625,0.5098777046095955,0.42241379310344823,0.4786324786324787,0.39070500196927926,0.43168943685438194,0.37606837606837606,0.4,0.5204545454545455,0.4
172,No,0.1111111111111111,1,1,0.0,0.31295076826591406,0.3879310344827586,0.5042735042735043,0.5309176841276093,0.7290903032322558,0.37606837606837606,0.30000000000000004,0.515909090909091,0.6000000000000001
173,No,0.2962962962962963,1,1,0.0,0.30511132016306053,0.3879310344827586,0.4358974358974359,0.4218196140212682,0.4408530489836721,0.9230769230769231,0.1,0.7363636363636364,0.2
174,No,0.824074074074074,1,1,0.0,0.6262151144559424,0.4310344827586207,0.7094017094017095,0.3229617959826703,0.6484505164945018,0.5299145299145299,0.4,0.24545454545454545,0.0
175,No,0.4305555555555555,1,1,0.0,0.7309501411100658,0.5344827586206897,0.7094017094017095,0.3887357227254824,0.40253248917027656,0.5470085470085471,0.6000000000000001,0.5522727272727274,0.4
176,No,0.2824074074074074,1,1,0.0,0.40012543116964566,0.42241379310344823,0.5555555555555556,0.4600236313509255,0.48350549816727756,0.6239316239316239,0.20000000000000004,0.6181818181818183,0.0
177,No,0.5833333333333333,1,1,0.0,0.572593289432424,0.5258620689655171,0.37606837606837606,0.5907837731390311,0.48350549816727756,0.6068376068376069,0.20000000000000004,0.5772727272727274,0.4
178,No,0.5324074074074073,1,1,0.0,0.4829100031357792,0.4396551724137931,0.29059829059829057,0.4726270185112249,0.5261579473508831,0.5982905982905984,0.9,0.8636363636363638,0.6000000000000001
180,No,0.4305555555555555,0,0,0.47916666666666663,0.5569143932267169,0.7155172413793103,0.8034188034188035,0.5407640803465932,0.7734088637120959,0.5213675213675214,0.4,0.4545454545454546,0.8
181,Yes,0.5787037037037036,1,1,0.0,0.1213546566321731,0.44827586206896547,0.6495726495726497,0.28712091374556914,0.28890369876707767,0.41880341880341887,0.0,0.6000000000000001,1.0
183,No,0.08333333333333334,1,1,0.0,0.5224208215741613,0.4827586206896552,0.1282051282051282,0.6742812130760142,0.546151282905698,0.7264957264957266,0.6000000000000001,0.765909090909091,0.4
184,No,0.7824074074074073,0,1,0.0,0.7538413295703982,0.2241379310344827,0.6837606837606838,0.6431666010240251,0.28090636454515167,0.6752136752136753,0.20000000000000004,0.38636363636363646,0.6000000000000001
186,No,0.48611111111111105,1,1,0.0,0.4365004703668861,0.2758620689655172,0.8290598290598292,0.038204017329657336,0.4945018327224259,0.5213675213675214,0.30000000000000004,0.4954545454545455,0.2
187,No,0.4259259259259259,1,1,0.0,0.790529946691753,0.24999999999999994,0.5641025641025641,0.5907837731390311,0.09063645451516161,0.6752136752136753,0.20000000000000004,0.5386363636363637,0.4
188,No,0.7546296296296295,1,1,0.0,0.4424584509250548,0.5948275862068966,0.7179487179487181,0.36904293028751467,0.4565144951682772,0.5982905982905984,0.20000000000000004,0.42272727272727284,0.2
189,No,0.23148148148148148,1,1,0.0,0.6676074004390091,0.44827586206896547,0.45299145299145305,0.45017723513194163,0.603465511496168,0.5555555555555556,0.20000000000000004,0.42954545454545456,0.2
190,No,0.4907407407407407,1,1,0.0,0.35841956726246477,0.37068965517241376,0.4444444444444444,0.4269397400551398,0.2069310229923359,0.6239316239316239,0.30000000000000004,0.415909090909091,0.0
191,No,0.5972222222222222,1,1,0.0,0.4935716525556601,0.5775862068965516,0.5299145299145299,0.12642772745175265,0.6261246251249584,0.23076923076923073,0.1,0.4545454545454546,0.2
192,No,0.3657407407407407,1,1,0.0,0.5970523675133271,0.2758620689655172,0.2991452991452992,0.4757778653012996,0.5268243918693769,0.6581196581196582,0.30000000000000004,0.4113636363636364,0.4
193,No,0.4305555555555555,1,1,0.0,0.370021950454688,0.6551724137931034,0.3931623931623932,0.5029539188656951,0.3328890369876708,0.7606837606837606,0.1,0.6931818181818183,0.0
194,No,0.5416666666666666,1,0,0.47916666666666663,0.8466603951081845,0.08620689655172414,0.5897435897435898,0.380464749901536,0.22992335888037319,0.3931623931623932,0.30000000000000004,0.4545454545454546,0.2
195,No,0.537037037037037,1,0,0.47916666666666663,0.5600501724678583,0.37931034482758624,0.37606837606837606,0.41551792044111857,0.4345218260579807,0.4273504273504274,0.5000000000000001,0.2886363636363637,0.2
196,No,0.35648148148148145,1,1,0.0,0.4082784571966133,0.6637931034482758,0.6239316239316239,0.43284757778653016,0.7044318560479841,0.7179487179487181,0.7000000000000001,0.46590909090909105,0.0
197,Yes,0.9583333333333333,1,1,0.0,0.9626842270304171,0.21551724137931033,0.6068376068376069,0.4131547853485624,0.43852049316894365,0.5128205128205129,0.5000000000000001,0.5272727272727273,0.4
198,Yes,0.6018518518518517,0,0,0.5416666666666666,0.8573220445280653,0.5086206896551724,0.4700854700854701,0.49113824340291445,0.6837720759746753,0.7264957264957266,0.6000000000000001,0.7181818181818183,0.8
199,No,0.287037037037037,1,1,0.0,0.19912198181248042,0.1896551724137931,0.5470085470085471,0.41551792044111857,0.651782739086971,0.4017094017094017,0.20000000000000004,0.6681818181818182,0.0
200,No,0.24074074074074073,1,0,0.5,0.7209156475384133,0.896551724137931,0.8034188034188035,0.5608507286333201,0.6657780739753416,0.46153846153846156,0.4,0.6750000000000002,0.6000000000000001
201,No,0.2824074074074074,1,1,0.0,0.5105048604578238,0.5086206896551724,0.4358974358974359,0.9216226860968886,0.6494501832722426,0.7606837606837606,0.0,0.5568181818181819,0.4
202,No,0.4444444444444444,1,1,0.0,0.6224521793665726,0.37931034482758624,0.4444444444444444,0.4387554155179204,0.6344551816061312,0.5811965811965812,0.7000000000000001,0.26363636363636367,0.6000000000000001
203,No,0.45370370370370366,1,1,0.0,0.3797428661022264,0.5775862068965516,0.07692307692307693,0.42063804647499015,0.5561479506831057,0.3504273504273504,0.20000000000000004,0.2886363636363637,0.4
204,No,0.7222222222222222,1,1,0.0,0.4176857949200376,0.5431034482758621,0.32478632478632474,0.6849153209925167,0.49316894368543823,0.4358974358974359,0.30000000000000004,0.44772727272727286,0.2
205,No,0.3009259259259259,1,0,0.75,0.27343994982753217,0.29310344827586204,0.2991452991452992,0.525009846396219,0.46751082972342556,0.641025641025641,0.1,0.6136363636363638,0.2
206,No,0.5601851851851851,1,1,0.0,0.7033552837880214,0.4827586206896552,0.2564102564102564,0.1035840882237101,0.4321892702432523,0.35897435897435903,0.7000000000000001,0.7113636363636365,0.4
207,No,0.1712962962962963,1,1,0.0,0.5484477892756351,0.44827586206896547,0.45299145299145305,0.4478141000393855,0.5771409530156615,0.41025641025641024,0.4,0.5340909090909092,0.6000000000000001
208,No,0.48611111111111105,1,1,0.0,0.6095954844778928,0.45689655172413796,0.23931623931623935,0.3312327688066168,0.6997667444185274,0.7008547008547008,0.4,0.6181818181818183,0.6000000000000001
209,No,0.45370370370370366,1,1,0.0,0.6199435559736595,0.603448275862069,0.4017094017094017,0.6486805829066561,0.5864711762745751,0.4017094017094017,0.6000000000000001,0.8409090909090909,0.6000000000000001
210,No,0.45370370370370366,1,1,0.0,0.6948886798369395,0.25862068965517243,0.4786324786324787,0.3438361559669161,0.46017994001999335,0.5726495726495727,0.9,0.5818181818181819,0.2
211,No,0.662037037037037,0,1,0.0,0.5769833803700221,0.49999999999999994,0.5213675213675214,0.651831429696731,0.48050649783405536,0.4444444444444444,1.0,0.6000000000000001,0.0
212,No,0.37499999999999994,1,0,0.5,0.42552524302289113,0.767241379310345,0.5470085470085471,0.6411973217802285,0.2409196934355215,0.2222222222222222,0.20000000000000004,0.5272727272727273,0.2
213,No,0.3935185185185185,1,0,0.6458333333333333,0.4644089056130449,0.8362068965517242,0.6495726495726497,0.2012603387160299,0.6557814061979341,0.6752136752136753,0.5000000000000001,0.6181818181818183,0.2
214,Yes,0.3194444444444444,0,1,0.0,0.649733458764503,0.4827586206896552,0.6239316239316239,0.5864513588026782,0.076974341886038,0.4358974358974359,0.30000000000000004,0.9500000000000001,0.4
215,No,0.4259259259259259,1,1,0.0,0.5010975227343996,0.4396551724137931,0.4786324786324787,0.42063804647499015,0.5834721759413528,0.7606837606837606,0.5000000000000001,0.5772727272727274,0.6000000000000001
216,No,0.4259259259259259,1,1,0.0,0.41360928190655377,0.4051724137931035,0.29059829059829057,0.4466325324931075,0.40786404531822723,0.6666666666666667,0.20000000000000004,0.5386363636363637,0.0
217,No,0.3176142461650853,1,1,0.0,0.5032925682031986,0.32758620689655177,0.3418803418803419,0.5734541157936195,0.7174275241586137,0.41880341880341887,0.6000000000000001,0.15909090909090914,0.6000000000000001
218,Yes,0.6249999999999999,1,1,0.0,0.7234242709313264,0.6810344827586208,0.6495726495726497,0.7168176447420244,0.33622125958014,0.6153846153846154,0.1,0.6681818181818182,0.2
220,No,0.37037037037037035,1,1,0.0,0.5145813734713076,0.6379310344827587,0.4786324786324787,0.33359590389917293,0.5401532822392536,0.4871794871794872,0.5000000000000001,0.6181818181818183,0.6000000000000001
221,No,0.5833333333333333,1,0,0.4583333333333333,0.4593916588272186,0.6206896551724137,0.5213675213675214,0.4068530917684128,0.6491169610129957,0.2222222222222222,0.5000000000000001,0.4954545454545455,0.2
222,No,0.2962962962962963,1,1,0.0,0.36563185951709,0.603448275862069,0.46153846153846156,0.7365104371799921,0.5668110629790071,0.5299145299145299,0.1,0.1409090909090909,0.2
223,No,0.1574074074074074,1,1,0.0,0.4070241455001568,0.6120689655172413,0.6837606837606838,0.6337140606538006,0.41386204598467186,0.5299145299145299,0.5000000000000001,0.415909090909091,0.4
224,No,0.40277777777777773,1,1,0.0,0.14393226716839136,0.4741379310344827,0.29059829059829057,0.385978731784167,0.6194601799400201,0.6068376068376069,0.0,0.7181818181818183,0.4
225,No,0.2962962962962963,1,1,0.0,0.6080275948573222,0.5948275862068966,0.4444444444444444,0.6077195746356833,0.6664445184938355,0.6923076923076923,0.30000000000000004,0.036363636363636376,0.2
226,No,0.5648148148148148,1,1,0.0,0.5876450297899029,0.37068965517241376,0.3076923076923077,0.6419850334777472,0.5711429523492169,0.8034188034188035,0.1,0.34318181818181825,0.6000000000000001
227,No,0.5787037037037036,1,0,0.5625,0.5227343994982754,0.3103448275862069,0.3504273504273504,0.45766049625836946,0.08797067644118628,0.8290598290598292,0.20000000000000004,0.4590909090909091,0.4
228,No,0.4768518518518518,1,0,0.47916666666666663,0.8174976481655691,0.8103448275862069,0.4273504273504274,0.5608507286333201,0.2892369210263246,0.5128205128205129,0.20000000000000004,0.6863636363636364,0.8
229,No,0.2037037037037037,1,0,0.4583333333333333,0.5553465036061461,0.3620689655172414,0.4273504273504274,0.8712091374556912,0.3772075974675109,0.5641025641025641,0.20000000000000004,0.6000000000000001,0.0
230,Yes,0.4259259259259259,0,1,0.0,0.9172154280338665,0.5775862068965516,0.49572649572649574,0.2560063016935802,0.5581472842385871,0.27350427350427353,0.1,0.515909090909091,0.0
231,No,0.287037037037037,0,0,0.75,0.5628723737848856,0.5862068965517242,0.5897435897435898,0.7979519495864514,0.4915028323892036,0.4273504273504274,0.5000000000000001,0.26167841518858315,0.2
232,No,0.45833333333333326,1,1,0.0,0.5757290686735654,0.46551724137931033,0.7179487179487181,0.5494289090192989,0.43585471509496837,0.6837606837606838,0.1,0.7000000000000001,0.6000000000000001
233,No,0.24074074074074073,1,1,0.0,0.46817184070241463,0.4741379310344827,0.3846153846153846,0.5604568727845609,0.34721759413528824,0.6068376068376069,0.1,0.5386363636363637,0.0
234,No,0.4212962962962963,0,1,0.0,0.4816556914393227,0.8448275862068966,0.5384615384615385,0.627412367073651,0.6101299566811063,0.641025641025641,0.4,0.42272727272727284,0.2
235,Yes,0.28009259259259256,1,1,0.0,0.3603010348071496,0.5517241379310345,0.4786324786324787,0.5301299724300906,0.4781739420193269,0.7094017094017095,0.1,0.4954545454545455,1.0
236,No,0.5046296296296295,1,0,0.8333333333333333,0.5741611790529947,0.5258620689655171,0.7350427350427351,0.22055927530523825,0.615794735088304,0.4786324786324787,0.8,0.42272727272727284,0.4
237,No,0.5046296296296295,1,1,0.0,0.1724678582627783,0.646551724137931,0.4786324786324787,0.49507680189050807,0.4735088303898701,0.5042735042735043,0.6000000000000001,0.4727272727272728,0.6000000000000001
238,No,0.9907407407407407,1,1,0.0,0.20100344935716524,0.9137931034482758,0.41880341880341887,0.22764868058290663,0.5881372875708097,0.5811965811965812,0.8,0.5272727272727273,0.0
239,No,0.3333333333333333,1,1,0.0,0.5415490749451238,0.37931034482758624,0.6324786324786326,0.38716029933044505,0.2989003665444852,0.3846153846153846,0.5000000000000001,0.44772727272727286,0.2
240,No,0.6342592592592592,1,1,0.0,0.6293508936970837,0.5344827586206897,0.7094017094017095,0.1185506104765656,0.4838387204265246,0.3162393162393162,0.4,0.6613636363636365,0.0
241,Yes,0.6296296296296295,0,1,0.0,0.36249608027594854,0.45689655172413796,0.5128205128205129,0.2717605356439543,0.5764745084971676,0.33333333333333337,0.1,0.6250000000000001,0.4
242,No,0.16203703703703703,1,1,0.0,0.7334587645029791,0.3017241379310344,0.9316239316239316,0.43324143363528944,0.7520826391202933,0.5213675213675214,0.1,0.38636363636363646,0.2
243,No,0.38888888888888884,1,1,0.0,0.6444026340545627,0.33620689655172414,0.17948717948717952,0.4151240645923592,0.48050649783405536,0.5811965811965812,0.1,0.3068181818181819,0.6000000000000001
245,No,0.09722222222222221,1,1,0.0,0.2847287550956413,0.5603448275862069,0.4358974358974359,0.3800708940527767,0.5071642785738089,0.46153846153846156,0.4,0.4545454545454546,0.0
