churn,accountlength,internationalplan,voicemailplan,numbervmailmessages,totaldaycalls,totaldaycharge,totalevecalls,totalevecharge,totalnightcalls,totalnightcharge,totalintlminutes,totalintlcalls,numbercustomerservicecalls
No,0.537037037037037,1,1,0.0,0.6637931034482758,0.24618859401468093,0.49781058447725113,0.5159889459139362,0.5384615384615385,0.8297557364914879,0.4878048780487805,0.6000000000000001,0.2
No,0.2962962962962963,1,1,0.0,0.6379310344827587,0.5183512140033879,0.641025641025641,0.3513620213185946,0.37606837606837606,0.5906735751295338,0.3292682926829268,0.5000000000000001,0.2
No,0.2546296296296296,1,1,0.0,0.603448275862069,0.6403162055335968,0.6495726495726497,0.6561389656533756,0.8547008547008548,0.30125832716506296,0.4975006159152502,1.0,0.2
No,0.43981481481481477,1,1,0.0,0.6293103448275863,0.7504234895539243,0.03418803418803418,0.31227793130675097,0.3846153846153846,0.7313101406365656,0.5731707317073171,0.30000000000000004,0.31381818181818183
No,0.6944444444444444,1,1,0.0,0.6379310344827587,0.48898927159796723,0.8205128205128205,0.8026056060007897,0.5042735042735043,0.7194670614359735,0.4695121951219513,0.30000000000000004,0.0
Yes,0.3796296296296296,1,1,0.0,0.6724137931034484,0.9968003011481271,0.6324786324786326,0.5854717726016582,0.6153846153846154,0.34641006661732054,0.8353658536585367,0.6000000000000001,0.0
No,0.6388888888888888,1,0,0.47916666666666663,0.75,0.4214191605495953,0.46153846153846156,0.6514015001973945,0.5982905982905984,0.6965210954848261,0.7073170731707318,0.1,0.0
No,0.023148148148148147,1,1,0.0,0.646551724137931,0.5046113306982872,0.2564102564102564,0.683774180813265,0.3162393162393162,0.4285714285714285,0.49390243902439024,0.1,0.2
No,0.5277777777777777,1,0,0.5,0.7068965517241379,0.3719179371353284,0.7435897435897436,0.43782076589024876,0.6153846153846154,0.38267949666913403,0.4573170731707318,0.30000000000000004,0.2
No,0.3981481481481481,1,1,0.0,0.4741379310344827,0.35328439676265766,0.5641025641025641,0.4003158310303988,0.5042735042735043,0.2916358253145818,0.30487804878048774,0.4,0.0
No,0.6481481481481481,1,1,0.0,0.5862068965517242,0.6118953510257857,0.5897435897435898,0.6328464271614688,0.5213675213675214,0.6780162842339009,0.603658536585366,0.5000000000000001,0.0
No,0.6481481481481481,1,0,0.75,0.5003343782654126,0.5172219085262563,0.6324786324786326,0.6324516383734703,0.5384615384615385,0.5980754996299038,0.5121951219512195,0.4,0.6000000000000001
No,0.2824074074074074,1,1,0.0,0.5258620689655171,0.23357801618671178,0.6837606837606838,0.27674694038689307,0.3418803418803419,0.6217616580310882,0.6158536585365854,0.0,0.2
No,0.6712962962962963,1,1,0.0,0.9396551724137931,0.5772633163937512,0.4017094017094017,0.3209632846427163,0.41880341880341887,0.39008142116950406,0.2439024390243902,0.20000000000000004,0.2
No,0.4212962962962963,1,0,0.6875,0.4310344827586207,0.6950875211744776,0.4273504273504274,0.5396762731938415,0.5299145299145299,0.5951147298297558,0.6097560975609757,0.1,0.4
No,0.8518518518518517,1,0,0.6458333333333333,0.7241379310344829,0.5245623941276115,0.7777777777777779,0.37031188314251884,0.7179487179487181,0.7157660991857884,0.3292682926829268,0.20000000000000004,0.2
No,0.6805555555555555,1,1,0.0,0.5172413793103448,0.5635234330886505,0.7350427350427351,0.6383734701934467,0.41025641025641024,0.7039230199851962,0.5365853658536586,0.20000000000000004,0.2
No,0.4305555555555555,1,0,0.7916666666666666,0.7068965517241379,0.4615095049877659,0.6324786324786326,0.4709830240821161,0.264957264957265,0.18652849740932642,0.652439024390244,0.30000000000000004,0.2
No,0.14351851851851852,1,1,0.0,0.3879310344827586,0.6559382646339167,0.41025641025641024,0.45124358468219516,0.09401709401709402,0.34641006661732054,0.25609756097560976,0.1,0.0
No,0.3101851851851851,1,1,0.0,0.5431034482758621,0.6758893280632411,0.5384615384615385,0.5724437425977104,0.3162393162393162,0.15766099185788307,0.676829268292683,0.1,0.2
No,0.29166666666666663,1,0,0.5625,0.42241379310344823,0.499905891210239,0.4786324786324787,0.3916304776944336,0.37606837606837606,0.38193930421909705,0.5182926829268293,0.4,0.4
No,0.1111111111111111,1,1,0.0,0.3879310344827586,0.2988895162808206,0.5042735042735043,0.5321752862218714,0.37606837606837606,0.7290895632864545,0.5121951219512195,0.30000000000000004,0.6000000000000001
No,0.2962962962962963,1,1,0.0,0.3879310344827586,0.2909843779408996,0.4358974358974359,0.4228187919463089,0.9230769230769231,0.4411547002220578,0.4975006159152502,0.1,0.2
No,0.824074074074074,1,1,0.0,0.4310344827586207,0.6184829663090532,0.7094017094017095,0.3237268061587052,0.5299145299145299,0.6484085862324205,0.2439024390243902,0.4,0.0
No,0.4305555555555555,1,1,0.0,0.5344827586206897,0.7253905514775079,0.7094017094017095,0.3896565337544414,0.5470085470085471,0.4026646928201333,0.5487804878048781,0.6000000000000001,0.4
No,0.2824074074074074,1,1,0.0,0.42241379310344823,0.38791643139469223,0.5555555555555556,0.4611133043821556,0.6239316239316239,0.48334566987416727,0.6158536585365854,0.20000000000000004,0.0
No,0.5833333333333333,1,1,0.0,0.5258620689655171,0.5638998682476942,0.37606837606837606,0.5921831819976314,0.6068376068376069,0.48334566987416727,0.5731707317073171,0.20000000000000004,0.4
No,0.5324074074074073,1,1,0.0,0.4396551724137931,0.47242612460003763,0.29059829059829057,0.47374654559810514,0.5982905982905984,0.5262768319763138,0.8597560975609757,0.9,0.6000000000000001
No,0.4305555555555555,0,0,0.47916666666666663,0.7155172413793103,0.5479013739883304,0.8034188034188035,0.5420450059218319,0.5213675213675214,0.7735011102886751,0.451219512195122,0.4,0.8
Yes,0.5787037037037036,1,1,0.0,0.44827586206896547,0.10333145115753811,0.6495726495726497,0.2878010264508488,0.41880341880341887,0.2894152479644708,0.5975609756097562,0.0,1.0
No,0.08333333333333334,1,1,0.0,0.4827586206896552,0.51270468661773,0.1282051282051282,0.6758784050532967,0.7264957264957266,0.5462620281273132,0.7621951219512195,0.6000000000000001,0.4
No,0.7824074074074073,0,1,0.0,0.2241379310344827,0.748729531338227,0.6837606837606838,0.6446900908014213,0.6752136752136753,0.28127313101406365,0.38414634146341475,0.20000000000000004,0.6000000000000001
No,0.48611111111111105,1,1,0.0,0.2758620689655172,0.4249952945605119,0.8290598290598292,0.038294512435846834,0.5213675213675214,0.4944485566247224,0.49390243902439024,0.30000000000000004,0.2
No,0.4259259259259259,1,1,0.0,0.24999999999999994,0.7861848296630904,0.5641025641025641,0.5921831819976314,0.6752136752136753,0.09104367135455221,0.5365853658536586,0.20000000000000004,0.4
No,0.7546296296296295,1,1,0.0,0.5948275862068966,0.4310182571052136,0.7179487179487181,0.36991709435452036,0.5982905982905984,0.456698741672835,0.4207317073170732,0.20000000000000004,0.2
No,0.23148148148148148,1,1,0.0,0.5003343782654126,0.6608319217014869,0.45299145299145305,0.45124358468219516,0.5555555555555556,0.6032568467801629,0.426829268292683,0.20000000000000004,0.2
No,0.4907407407407407,1,1,0.0,0.37068965517241376,0.34537925842273665,0.4444444444444444,0.42795104619028834,0.6239316239316239,0.2072538860103627,0.41463414634146345,0.30000000000000004,0.0
No,0.5972222222222222,1,1,0.0,0.5775862068965516,0.48315452663278746,0.5299145299145299,0.1267272009474931,0.23076923076923073,0.6262028127313103,0.451219512195122,0.1,0.2
No,0.3657407407407407,1,1,0.0,0.2758620689655172,0.5887445887445887,0.2991452991452992,0.4769048559020924,0.6581196581196582,0.5270170244263508,0.4085365853658538,0.30000000000000004,0.4
No,0.4305555555555555,1,1,0.0,0.6551724137931034,0.357236965932618,0.3931623931623932,0.5041452822739835,0.7606837606837606,0.33308660251665434,0.6890243902439025,0.1,0.0
No,0.5416666666666666,1,0,0.47916666666666663,0.08620689655172414,0.8435911914172782,0.5897435897435898,0.3813659692064746,0.3931623931623932,0.23019985196151005,0.451219512195122,0.30000000000000004,0.2
No,0.537037037037037,1,0,0.47916666666666663,0.37931034482758624,0.5511010728402033,0.37606837606837606,0.4165021713383341,0.4273504273504274,0.43449296817172467,0.28658536585365857,0.5000000000000001,0.2
No,0.35648148148148145,1,1,0.0,0.6637931034482758,0.396198004893657,0.6239316239316239,0.43387287801026464,0.7179487179487181,0.7046632124352332,0.46341463414634143,0.7000000000000001,0.0
Yes,0.9583333333333333,1,1,0.0,0.21551724137931033,0.9619800489365705,0.6068376068376069,0.4141334386103436,0.5128205128205129,0.4389341228719468,0.524390243902439,0.5000000000000001,0.4
Yes,0.6018518518518517,0,0,0.5416666666666666,0.5086206896551724,0.8543195934500282,0.4700854700854701,0.4923016186340309,0.7264957264957266,0.683937823834197,0.7134146341463415,0.6000000000000001,0.8
No,0.287037037037037,1,1,0.0,0.1896551724137931,0.1827592697157914,0.5470085470085471,0.4165021713383341,0.4017094017094017,0.6521095484826056,0.6646341463414634,0.20000000000000004,0.0
No,0.24074074074074073,1,0,0.5,0.896551724137931,0.3833992094861659,0.8034188034188035,0.5621792341097513,0.46153846153846156,0.6661732050333087,0.6707317073170732,0.4,0.6000000000000001
No,0.2824074074074074,1,1,0.0,0.5086206896551724,0.5004705439488047,0.4358974358974359,0.9238057639163049,0.7606837606837606,0.6498889711324944,0.5548780487804879,0.0,0.4
No,0.4444444444444444,1,1,0.0,0.37931034482758624,0.6147186147186147,0.4444444444444444,0.43979470983024094,0.5811965811965812,0.6343449296817173,0.2621951219512195,0.7000000000000001,0.6000000000000001
No,0.4594365511288425,1,1,0.0,0.5775862068965516,0.3670242800677582,0.07692307692307693,0.42163442558231357,0.3504273504273504,0.5558845299777943,0.28658536585365857,0.20000000000000004,0.4
No,0.7222222222222222,1,1,0.0,0.5431034482758621,0.4057971014492753,0.32478632478632474,0.686537702329254,0.4358974358974359,0.49296817172464846,0.44512195121951226,0.30000000000000004,0.2
No,0.3009259259259259,1,0,0.75,0.29310344827586204,0.2586109542631282,0.2991452991452992,0.5262534544018951,0.641025641025641,0.4678016284233901,0.6097560975609757,0.1,0.2
No,0.5601851851851851,1,1,0.0,0.4827586206896552,0.6973461321287409,0.2564102564102564,0.1038294512435847,0.35897435897435903,0.4322723908216136,0.7073170731707318,0.7000000000000001,0.4
No,0.1712962962962963,1,1,0.0,0.44827586206896547,0.5392433653303218,0.45299145299145305,0.4488748519542046,0.41025641025641024,0.5773501110288676,0.5304878048780489,0.4,0.6000000000000001
No,0.48611111111111105,1,1,0.0,0.45689655172413796,0.6015433841520798,0.23931623931623935,0.33201737070667203,0.7008547008547008,0.6994818652849741,0.6158536585365854,0.4,0.6000000000000001
No,0.45370370370370366,1,1,0.0,0.603448275862069,0.6120835686053077,0.4017094017094017,0.6502171338333992,0.4017094017094017,0.5862324204293117,0.8353658536585367,0.6000000000000001,0.6000000000000001
No,0.45370370370370366,1,1,0.0,0.25862068965517243,0.6886881234707322,0.4786324786324787,0.3446506119226215,0.5726495726495727,0.4603997039230201,0.5792682926829269,0.9,0.2
No,0.662037037037037,0,1,0.0,0.49999999999999994,0.5684170901562206,0.5213675213675214,0.6533754441373867,0.4444444444444444,0.48038490007401935,0.5975609756097562,1.0,0.0
No,0.37499999999999994,1,0,0.5,0.767241379310345,0.4137022397891962,0.5470085470085471,0.6427161468614293,0.2222222222222222,0.24130273871206515,0.524390243902439,0.20000000000000004,0.2
No,0.3935185185185185,1,0,0.6458333333333333,0.8362068965517242,0.45341614906832295,0.6495726495726497,0.20173707066719307,0.6752136752136753,0.6558105107327905,0.6158536585365854,0.5000000000000001,0.2
Yes,0.3194444444444444,0,1,0.0,0.4827586206896552,0.6425748164878599,0.6239316239316239,0.5878405053296488,0.4358974358974359,0.07698001480384903,0.9451219512195125,0.30000000000000004,0.4
No,0.4259259259259259,1,1,0.0,0.4396551724137931,0.49087144739318644,0.4786324786324787,0.42163442558231357,0.7606837606837606,0.5832716506291636,0.5731707317073171,0.5000000000000001,0.6000000000000001
No,0.4259259259259259,1,1,0.0,0.4051724137931035,0.4016563146997929,0.29059829059829057,0.4476904855902093,0.6666666666666667,0.40784603997039237,0.5365853658536586,0.20000000000000004,0.0
No,0.3176142461650853,1,1,0.0,0.32758620689655177,0.4931300583474496,0.3418803418803419,0.5748124753257008,0.41880341880341887,0.7172464840858623,0.15853658536585366,0.6000000000000001,0.6000000000000001
Yes,0.6249999999999999,1,1,0.0,0.6810344827586208,0.7176736307171089,0.6495726495726497,0.7185155941571261,0.6153846153846154,0.33678756476683935,0.6646341463414634,0.1,0.2
No,0.37037037037037035,1,1,0.0,0.6379310344827587,0.5046113306982872,0.4786324786324787,0.3343861034346626,0.4871794871794872,0.5403404885270171,0.6158536585365854,0.5000000000000001,0.6000000000000001
No,0.5833333333333333,1,0,0.4583333333333333,0.6206896551724137,0.44833427442123086,0.5213675213675214,0.4078168180023688,0.2222222222222222,0.6491487786824575,0.49390243902439024,0.5000000000000001,0.2
No,0.2962962962962963,1,1,0.0,0.603448275862069,0.3527197440240918,0.46153846153846156,0.7382550335570471,0.5299145299145299,0.5669874167283494,0.14024390243902443,0.1,0.2
No,0.1574074074074074,1,1,0.0,0.6120689655172413,0.3948804818370035,0.6837606837606838,0.6352151598894593,0.5299145299145299,0.41376757957068844,0.41463414634146345,0.5000000000000001,0.4
No,0.40277777777777773,1,1,0.0,0.4741379310344827,0.12648221343873514,0.29059829059829057,0.3868930122384525,0.6068376068376069,0.619541080680977,0.7134146341463415,0.0,0.4
No,0.2962962962962963,1,1,0.0,0.5948275862068966,0.6000376435159044,0.4444444444444444,0.6091590998815635,0.6923076923076923,0.6661732050333087,0.03658536585365854,0.30000000000000004,0.2
No,0.5648148148148148,1,1,0.0,0.37068965517241376,0.5791454921889704,0.3076923076923077,0.6435057244374262,0.8034188034188035,0.5714285714285715,0.3414634146341463,0.1,0.6000000000000001
No,0.5787037037037036,1,0,0.5625,0.3103448275862069,0.512892904197252,0.3504273504273504,0.45874457165416516,0.8290598290598292,0.08808290155440418,0.4573170731707318,0.20000000000000004,0.4
No,0.4768518518518518,1,0,0.47916666666666663,0.8103448275862069,0.8136645962732919,0.4273504273504274,0.5621792341097513,0.5128205128205129,0.2894152479644708,0.6829268292682928,0.20000000000000004,0.8
No,0.2037037037037037,1,0,0.4583333333333333,0.3620689655172414,0.5462074157726331,0.4273504273504274,0.8732727990525071,0.5641025641025641,0.37749814951887495,0.5975609756097562,0.20000000000000004,0.0
Yes,0.4259259259259259,0,1,0.0,0.5775862068965516,0.9154903067946545,0.49572649572649574,0.25661271219897364,0.27350427350427353,0.5581051073279052,0.5121951219512195,0.1,0.0
No,0.287037037037037,0,0,0.75,0.5862068965517242,0.5539243365330321,0.5897435897435898,0.7998420844848009,0.4273504273504274,0.4914877868245745,0.5426829268292683,0.5000000000000001,0.2
No,0.45833333333333326,1,1,0.0,0.46551724137931033,0.5670995670995671,0.7179487179487181,0.5507303592577971,0.6837606837606838,0.43597335307179874,0.6951219512195123,0.1,0.6000000000000001
No,0.24074074074074073,1,1,0.0,0.4741379310344827,0.4573687182382834,0.3846153846153846,0.561784445321753,0.6068376068376069,0.3471502590673575,0.5365853658536586,0.1,0.31381818181818183
No,0.4212962962962963,0,1,0.0,0.8448275862068966,0.4711086015433841,0.5384615384615385,0.6288985392814845,0.641025641025641,0.609918578830496,0.4207317073170732,0.4,0.2
Yes,0.4594365511288425,1,1,0.0,0.5517241379310345,0.34726143421795597,0.4786324786324787,0.5313857086458746,0.7094017094017095,0.4781643227239083,0.49390243902439024,0.1,1.0
No,0.5046296296296295,1,0,0.8333333333333333,0.5258620689655171,0.5654056088838697,0.7350427350427351,0.2210817212791157,0.4786324786324787,0.6158401184307921,0.4207317073170732,0.8,0.4
No,0.5046296296296295,1,1,0.0,0.646551724137931,0.1556559382646339,0.4786324786324787,0.4962495065140151,0.5042735042735043,0.4737231680236862,0.4695121951219513,0.6000000000000001,0.6000000000000001
No,0.9907407407407407,1,1,0.0,0.9137931034482758,0.18464144551101072,0.41880341880341887,0.22818791946308728,0.5811965811965812,0.5884529977794226,0.524390243902439,0.8,0.0
No,0.3333333333333333,1,1,0.0,0.37931034482758624,0.5320910973084886,0.6324786324786326,0.38807737860244773,0.3846153846153846,0.2990377498149519,0.44512195121951226,0.5000000000000001,0.2
No,0.6342592592592592,1,1,0.0,0.5003343782654126,0.621682665160926,0.7094017094017095,0.11883142518752468,0.3162393162393162,0.48408586232420425,0.6585365853658538,0.4,0.0
Yes,0.6296296296296295,0,1,0.0,0.45689655172413796,0.349520045172219,0.5128205128205129,0.27240426371891047,0.33333333333333337,0.5766099185788305,0.6219512195121952,0.1,0.4
No,0.16203703703703703,1,1,0.0,0.3017241379310344,0.7280255975908149,0.9316239316239316,0.434267666798263,0.5213675213675214,0.7520355292376019,0.38414634146341475,0.1,0.2
No,0.38888888888888884,1,1,0.0,0.33620689655172414,0.637116506681724,0.17948717948717952,0.41610738255033564,0.5811965811965812,0.48038490007401935,0.30487804878048774,0.1,0.6000000000000001
No,0.09722222222222221,1,1,0.0,0.5603448275862069,0.2700922266139657,0.4358974358974359,0.3809711804184762,0.46153846153846156,0.5070318282753516,0.451219512195122,0.4,0.0
No,0.4907407407407407,1,0,0.7708333333333333,0.5172413793103448,0.10916619612271783,0.32478632478632474,0.16541650217133833,0.5470085470085471,0.7054034048852702,0.5487804878048781,0.20000000000000004,0.0
No,0.23148148148148148,1,1,0.0,0.44827586206896547,0.6045548654244306,0.13675213675213677,0.32451638373470204,0.20512820512820518,0.7772020725388602,0.49390243902439024,0.4,0.0
No,0.4305555555555555,1,1,0.0,0.37068965517241376,0.4989648033126294,0.4786324786324787,0.5013817607579946,0.4700854700854701,0.6528497409326426,0.43292682926829273,0.1,0.8
No,0.5462962962962963,1,0,0.47916666666666663,0.6206896551724137,0.40993788819875765,0.811965811965812,0.7552309514409792,0.5982905982905984,0.5943745373797187,0.5914634146341464,0.30000000000000004,0.4
Yes,0.14814814814814814,1,0,0.6041666666666666,0.49137931034482757,0.4208545078110295,0.32478632478632474,0.21792341097512832,0.3162393162393162,0.763138415988157,0.7195121951219513,1.0,0.8
